snR82	10	4	6	20	25	40
YGL098W	39	28	34	98	80	92
tH(GUG)G2	0	0	0	0	0	0
YGL097W	133	152	126	279	259	244
YGL096W	12	14	20	34	29	34
tE(UUC)G1	0	0	0	0	1	0
YGL095C	61	68	65	189	160	166
YGL094C	65	62	71	147	155	136
YGL093W	53	60	54	139	128	131
YGL092W	94	78	82	206	210	209
YGL091C	23	40	34	75	87	76
YGL090W	22	12	13	43	59	62
YGL089C	9	7	9	22	13	28
YGL088W	0	0	0	0	0	1
snR10	4	6	1	5	6	3
YGL087C	49	29	42	101	102	115
YGL086W	53	49	54	135	119	131
YGL085W	15	21	15	51	54	61
YGL084C	75	74	66	185	181	186
YGL083W	38	38	33	111	72	103
YGL082W	80	109	85	236	203	241
YGL081W	14	1	7	13	20	24
YGL080W	36	42	38	194	187	187
YGL079W	17	22	15	47	49	32
YGL078C	111	102	119	166	155	165
YGL077C	192	199	181	350	334	352
YGL076C	735	720	694	1296	1290	1358
snR39	0	1	0	3	3	2
snR39B	1	0	3	5	6	7
YGL075C	11	14	11	39	38	52
YGL074C	0	2	2	4	3	1
YGL073W	86	91	81	236	241	248
YGL072C	0	0	0	0	1	1
YGL071W	47	60	65	135	142	127
YGL070C	32	30	37	76	65	84
YGL069C	0	0	0	0	0	0
YGL068W	20	26	21	40	43	37
YGL067W	52	49	44	90	103	90
YGL066W	56	75	69	139	163	148
YGL065C	30	31	31	87	92	96
YGL064C	17	14	11	35	38	40
YGL063W	31	35	33	63	51	59
YGL063C-A	0	0	0	0	0	0
YGL062W	180	149	187	591	634	613
YGL061C	7	17	14	46	37	36
YGL060W	32	23	28	60	67	58
YGL059W	44	39	36	84	76	72
YGL058W	45	41	54	122	117	104
YGL057C	10	9	9	49	23	31
YGL056C	76	90	81	162	198	217
YGL055W	950	944	868	1693	1683	1736
YGL054C	79	73	80	236	229	222
tE(UUC)G2	0	0	0	0	0	0
YGL053W	21	22	19	57	69	59
YGL052W	4	5	6	12	12	16
YGL051W	5	6	3	13	10	16
tR(UCU)G1	0	0	0	0	0	0
YGL050W	22	39	16	67	71	77
YGL049C	120	153	155	353	367	377
YGL048C	325	296	306	711	652	600
YGL047W	49	47	39	129	104	117
tV(AAC)G1	0	0	0	1	0	1
YGL045W	32	26	38	58	75	63
YGL044C	57	50	45	96	118	97
YGL043W	54	72	60	94	99	91
YGL042C	13	8	12	26	22	18
YGL041C-B	0	1	0	1	1	4
YGL041W-A	5	4	5	22	21	17
YGL041C	0	0	0	0	0	0
YGL040C	178	207	183	245	304	338
tL(CAA)G2	0	0	0	0	0	0
YGL039W	78	72	63	172	153	173
YGL038C	107	100	89	241	241	217
YGL037C	1172	1143	1150	1786	1735	1803
YGL036W	114	106	111	365	345	349
YGL035C	170	125	152	536	598	585
YGL034C	0	3	0	12	8	6
YGL033W	0	2	0	2	1	3
YGL032C	24	17	11	39	45	38
YGL031C	583	597	568	1313	1272	1308
YGL030W	2458	2316	2293	3398	3404	3390
YGL029W	25	22	24	41	59	44
tF(GAA)G	0	0	0	0	0	0
YGL028C	131	112	114	94	82	82
YGL027C	172	169	159	429	463	379
YGL026C	423	400	446	822	788	815
YGL025C	48	52	54	117	119	99
YGL024W	1	0	0	3	5	6
YGL023C	197	196	194	427	389	418
YGL022W	432	457	436	788	786	779
YGL021W	30	32	32	115	147	118
YGL020C	69	90	79	221	241	252
YGL019W	165	162	183	313	303	286
YGL018C	25	17	19	52	43	50
YGL017W	49	41	53	132	114	121
YGL016W	31	35	32	57	59	63
YGL015C	0	1	0	4	3	4
YGL014W	123	108	122	301	288	298
YGL014C-A	0	0	0	0	0	0
YGL013C	49	39	42	97	112	93
YGL012W	437	441	418	877	812	808
YGL011C	281	279	257	593	639	612
YGL010W	17	23	18	95	67	71
YGL009C	330	327	361	734	805	741
YGL008C	3018	2955	2880	3282	3305	3255
YGL007C-A	0	0	0	4	2	1
YGL007W	3	1	1	5	5	5
YGL006W-A	0	2	1	1	0	0
YGL006W	276	268	277	506	502	504
YGL005C	20	37	33	80	115	96
YGL004C	36	37	40	116	101	99
YGL003C	75	73	54	180	207	179
YGL002W	37	44	36	140	135	153
YGL001C	174	153	169	283	292	271
YGR001C	42	40	45	85	97	86
YGR002C	18	20	24	72	82	69
YGR003W	15	10	13	43	34	43
YGR004W	28	28	25	63	64	55
YGR005C	144	129	116	312	309	240
YGR006W	13	13	8	39	35	32
YGR007W	106	102	100	254	289	253
YGR008C	496	431	460	395	390	421
YGR009C	130	102	104	331	346	322
YGR010W	34	31	44	95	81	74
YGR011W	2	2	1	14	14	13
YGR012W	40	32	50	134	117	110
YGR013W	61	54	66	163	148	156
YGR014W	121	121	140	238	261	285
YGR015C	11	18	16	43	68	47
YGR016W	9	4	9	13	28	18
YGR017W	55	66	71	123	109	101
YGR018C	2	6	6	8	9	8
YGR019W	157	152	173	364	364	310
YGR020C	200	185	208	486	518	509
YGR021W	59	74	64	136	119	165
YGR022C	0	0	0	0	0	0
YGR023W	64	53	61	179	208	191
tD(GUC)G1	0	0	0	0	0	0
YGR024C	53	49	57	142	144	156
YGR025W	1	0	1	13	11	15
YGR026W	122	112	124	292	312	322
YGR027C	1098	1061	1093	2551	2474	2571
YGR027W-A	0	0	0	0	0	0
YGR027W-B	0	0	1	0	0	0
tE(UUC)G3	0	0	0	0	0	0
YGR028W	52	51	59	115	139	125
YGR029W	49	59	49	114	111	124
tD(GUC)G2	0	0	0	0	0	0
snR46	3	3	2	18	22	11
YGR030C	6	6	6	24	47	40
YGR031W	51	44	56	121	111	111
YGR031C-A	0	0	0	0	0	0
YGR032W	303	277	319	327	306	313
YGR033C	43	39	45	156	145	189
YGR034W	906	958	857	1675	1571	1591
YGR035C	35	65	43	22	12	13
YGR035W-A	5	4	11	19	15	24
YGR036C	20	25	23	71	64	60
YGR037C	235	192	196	622	627	690
YGR038W	36	33	52	86	86	73
tS(AGA)G	0	0	0	0	0	0
YGR038C-B	0	0	0	0	0	0
YGR038C-A	0	0	0	0	0	0
YGR039W	1	0	0	3	7	6
YGR040W	39	27	23	79	74	56
YGR041W	63	58	56	113	113	115
YGR042W	42	44	37	116	121	109
YGR043C	17	16	15	70	50	57
YGR044C	80	79	73	74	63	62
YGR045C	0	1	2	7	4	8
YGR046W	37	40	35	123	126	125
YGR047C	21	31	30	82	92	96
YGR048W	69	61	73	205	209	213
YGR049W	38	41	32	92	103	101
YGR050C	10	9	5	51	58	44
YGR051C	11	6	3	95	77	83
YGR052W	17	20	15	48	57	44
YGR053C	14	8	6	37	28	42
YGR054W	135	139	126	233	224	224
YGR055W	287	277	260	261	280	232
YGR056W	44	39	47	149	154	156
YGR057C	15	12	15	29	35	40
YGR058W	21	16	14	40	57	52
YGR059W	2	1	1	10	8	7
snR48	0	1	1	1	1	2
YGR060W	348	339	335	601	635	569
YGR061C	701	650	652	598	498	539
YGR062C	33	31	15	77	81	63
YGR063C	26	31	26	47	59	42
YGR064W	0	0	0	0	0	1
YGR065C	44	52	58	116	99	91
YGR066C	6	12	3	25	28	27
YGR067C	13	7	11	76	66	65
YGR068C	55	44	40	85	96	94
YGR068W-A	0	0	0	0	0	0
YGR069W	1	0	0	2	2	6
YGR070W	79	88	83	147	128	152
YGR071C	27	27	39	67	67	73
YGR072W	28	39	25	108	99	122
YGR073C	0	0	0	0	0	0
YGR074W	5	13	6	22	22	21
YGR075C	23	20	17	50	49	38
YGR076C	28	16	15	50	49	47
YGR077C	28	48	48	115	110	115
YGR078C	31	41	49	79	94	73
YGR079W	16	12	10	9	8	4
YGR080W	68	84	77	133	156	135
YGR081C	12	17	14	18	28	29
YGR082W	104	109	103	171	166	175
YGR083C	87	78	60	159	152	140
YGR084C	50	37	27	79	81	72
YGR085C	241	206	210	378	374	375
YGR086C	918	848	874	2167	2088	2074
YGR087C	4	1	3	33	40	53
YGR088W	46	50	45	111	91	83
YGR089W	43	24	40	129	172	158
tT(UGU)G1	0	0	0	0	0	0
YGR090W	80	61	61	136	153	133
YGR091W	13	11	18	54	61	46
YGR092W	51	58	62	132	140	133
YGR093W	37	35	30	85	83	76
YGR094W	681	655	662	1252	1193	1247
YGR095C	72	62	42	121	123	119
YGR096W	21	22	23	105	115	113
YGR097W	251	248	240	601	574	562
YGR098C	20	28	20	58	53	48
YGR099W	24	27	20	67	63	55
YGR100W	103	85	89	247	264	226
YGR101W	47	42	32	99	106	107
YGR102C	23	24	21	74	50	56
YGR103W	217	219	189	388	355	331
YGR104C	25	16	7	59	39	54
YGR105W	65	73	57	134	116	141
YGR106C	222	209	221	505	504	492
tL(GAG)G	0	0	0	0	0	0
tK(UUU)G2	0	0	0	0	0	0
YGR107W	1	1	1	4	5	10
YGR108W	41	38	28	66	47	53
YGR109C	2	2	2	5	5	8
tC(GCA)G	0	0	0	0	0	0
YGR109W-A	0	0	0	0	0	0
YGR109W-B	13	8	14	35	46	29
YGR110W	5	8	3	47	48	45
YGR111W	35	39	33	89	100	102
YGR112W	42	48	34	98	65	60
YGR113W	37	30	34	95	98	91
YGR114C	0	0	0	0	0	0
YGR115C	0	0	0	0	0	0
YGR116W	152	159	153	381	320	379
YGR117C	42	38	40	106	95	104
YGR118W	746	810	845	1485	1413	1479
YGR119C	107	87	89	220	240	220
YGR120C	8	15	22	42	49	45
tN(GUU)G	0	0	0	0	0	1
YGR121C	78	79	79	153	158	135
YGR121W-A	0	0	0	2	4	4
YGR122W	35	29	26	84	87	101
YGR122C-A	2	1	1	9	6	3
tR(UCU)G3	0	0	0	0	0	0
YGR123C	34	44	43	51	53	53
tI(AAU)G	0	0	0	0	0	0
YGR124W	969	977	894	1334	1307	1358
YGR125W	94	66	73	183	176	175
YGR126W	6	5	9	3	12	5
YGR127W	37	38	29	83	104	101
YGR128C	22	28	28	49	44	50
YGR129W	8	5	9	21	26	33
YGR130C	343	326	364	866	909	854
YGR131W	12	12	19	35	34	35
YGR132C	190	205	212	380	356	380
YGR133W	20	24	14	38	60	45
YGR134W	53	60	62	142	114	135
YGR135W	305	305	313	694	727	685
YGR136W	77	81	58	184	186	166
YGR137W	17	20	24	51	56	45
YGR138C	52	82	76	31	39	36
YGR139W	2	0	1	5	4	2
YGR140W	18	20	21	48	54	56
YGR141W	75	71	69	150	159	164
YGR142W	16	13	17	53	54	49
tA(AGC)G	0	0	0	0	0	0
YGR143W	124	134	130	248	256	251
tG(UCC)G	0	0	0	0	0	0
YGR144W	3	8	4	24	25	29
YGR145W	64	56	77	88	106	115
YGR146C	71	65	68	251	237	222
YGR146C-A	0	1	0	4	4	1
YGR147C	94	115	93	175	148	162
YGR148C	391	441	418	940	835	967
YGR149W	48	47	48	91	90	78
YGR150C	36	32	34	91	87	69
tA(UGC)G	0	0	0	0	0	1
YGR151C	0	0	0	0	0	0
YGR152C	30	22	20	85	72	83
YGR153W	10	10	5	40	25	57
YGR154C	21	17	12	37	33	43
YGR155W	559	550	542	676	650	656
YGR156W	32	42	37	96	109	79
YGR157W	174	171	152	180	177	158
YGR158C	28	35	29	63	58	38
YGR159C	472	463	502	442	473	475
YGR160W	0	0	1	0	1	0
YGR161C	236	268	261	882	843	903
YGR161W-C	40	38	49	176	145	176
YGR161W-A	0	0	0	0	0	0
YGR161W-B	0	0	1	0	0	0
YGR161C-D	2	1	0	4	1	0
YGR161C-C	0	0	0	0	0	0
tV(AAC)G2	0	0	0	0	0	1
YGR162W	270	269	238	390	398	356
YGR163W	52	52	55	153	145	139
YGR164W	2	1	1	1	4	2
tR(UCU)G2	0	0	0	0	0	0
YGR165W	51	42	44	79	97	87
YGR166W	50	33	46	131	106	131
YGR167W	222	243	231	493	495	504
YGR168C	21	21	16	65	56	52
YGR169C	26	24	17	76	70	64
YGR169C-A	41	39	37	133	144	131
YGR170W	72	106	73	196	181	178
YGR171C	14	21	18	46	50	52
YGR172C	41	40	32	105	119	102
YGR173W	30	36	40	60	63	65
tG(GCC)G1	0	0	0	0	0	0
YGR174C	45	45	37	121	125	112
YGR174W-A	2	2	1	5	6	5
YGR175C	307	270	249	516	492	493
YGR176W	3	5	6	4	3	3
YGR177C	16	27	28	15	15	21
YGR178C	278	236	226	603	681	597
YGR179C	34	15	18	78	72	70
YGR180C	559	512	495	764	713	706
tL(CAA)G3	0	0	0	0	0	0
YGR181W	46	54	59	109	120	92
YGR182C	35	30	24	66	69	69
YGR183C	48	33	48	121	102	109
YGR184C	143	149	136	298	303	308
YGR185C	262	234	227	470	478	487
YGR186W	211	176	188	453	427	450
YGR187C	30	26	29	52	53	57
YGR188C	3	5	10	22	28	27
tK(CUU)G3	0	0	0	0	0	0
YGR189C	608	639	579	1707	1651	1739
tW(CCA)G2	0	0	0	0	0	0
YGR190C	4	3	2	6	2	4
YGR191W	125	123	111	238	224	242
YGR192C	24842	24331	24350	26017	25953	25656
YGR193C	122	107	119	295	266	261
YGR194C	51	40	46	151	166	130
YGR195W	48	51	44	84	86	106
YGR196C	73	70	69	140	134	140
YGR197C	24	29	31	119	105	113
YGR198W	65	68	55	191	164	174
YGR199W	53	44	60	123	124	114
YGR200C	69	59	59	117	122	134
YGR201C	22	23	32	45	46	43
YGR202C	100	104	111	183	195	195
YGR203W	38	31	41	69	81	90
YGR204W	1085	1057	1079	1268	1234	1265
YGR204C-A	4	5	5	16	15	11
YGR205W	66	65	62	162	152	142
YGR206W	11	11	15	36	37	34
YGR207C	54	56	70	192	171	182
YGR208W	120	125	109	96	122	91
YGR209C	414	380	349	658	705	681
YGR210C	147	142	166	196	217	202
YGR211W	92	86	80	88	83	88
YGR212W	13	7	18	42	36	25
YGR213C	16	23	16	37	32	33
YGR214W	1170	1218	1136	1824	1791	1750
YGR215W	14	26	13	44	51	61
YGR216C	33	32	29	96	92	95
YGR217W	29	34	36	87	82	90
tG(GCC)G2	0	0	0	0	0	0
YGR218W	126	150	122	378	393	329
YGR219W	0	1	1	4	2	5
YGR220C	26	27	24	67	63	61
YGR221C	31	41	32	85	87	97
snR7-L	0	0	0	0	0	0
snR7-S	0	0	0	0	0	0
YGR222W	24	27	16	69	65	73
YGR223C	64	74	64	266	236	213
YGR224W	43	42	35	85	74	91
YGR225W	2	2	2	25	18	22
YGR226C	0	0	0	0	0	0
YGR227W	36	38	35	101	96	98
YGR228W	0	0	0	4	1	3
YGR229C	101	92	102	230	234	239
YGR230W	8	14	7	50	56	59
YGR231C	238	220	178	448	422	455
YGR232W	69	45	57	188	178	210
YGR233C	86	93	105	86	84	81
YGR234W	530	536	515	64	55	58
YGR235C	43	52	81	180	161	199
YGR236C	2	1	3	13	9	8
YGR237C	110	103	85	300	239	264
YGR238C	35	24	31	81	75	81
YGR239C	12	14	18	41	45	41
YGR240C	1156	1121	1056	2054	2019	2012
YGR240C-A	2	3	4	7	9	8
YGR241C	147	151	155	321	313	327
YGR242W	3	3	3	3	2	1
YGR243W	63	71	54	240	280	257
YGR244C	272	256	242	702	698	715
YGR245C	138	149	129	202	161	175
YGR246C	46	64	63	188	176	182
YGR247W	46	53	46	89	123	118
YGR248W	81	68	66	179	138	162
YGR249W	65	56	55	97	99	111
YGR250C	149	146	129	269	258	301
YGR251W	15	15	17	31	31	27
YGR252W	36	59	37	126	114	135
YGR253C	288	299	304	681	705	644
YGR254W	4071	4139	4048	6605	6505	6433
YGR255C	83	93	104	242	227	213
tT(UGU)G2	0	0	0	0	0	0
YGR256W	9	18	4	37	32	48
YGR257C	93	89	89	185	186	174
YGR258C	59	73	54	180	162	180
YGR259C	0	0	0	0	0	1
YGR260W	232	260	225	570	551	537
YGR261C	82	89	97	166	188	177
YGR262C	71	71	69	156	154	152
YGR263C	16	24	23	61	79	74
YGR264C	270	277	237	370	366	377
YGR265W	0	1	1	0	1	0
YGR266W	70	68	84	227	223	226
YGR267C	197	201	199	366	402	348
YGR268C	114	102	92	137	152	163
YGR269W	1	3	2	6	6	1
YGR270W	135	119	134	294	297	284
YGR270C-A	0	0	0	0	0	0
YGR271W	60	82	49	150	135	136
YGR271C-A	11	10	7	23	22	31
YGR273C	0	0	0	0	0	0
YGR274C	49	49	56	195	178	177
YGR275W	44	51	69	109	134	116
YGR276C	80	50	64	162	161	150
YGR277C	63	72	67	118	104	105
YGR278W	25	16	26	55	64	67
YGR279C	589	522	521	784	749	753
YGR280C	45	45	51	85	98	85
YGR281W	153	167	148	184	186	181
YGR282C	1035	1027	1034	2468	2367	2405
YGR283C	30	34	24	73	71	52
YGR284C	106	95	96	281	284	285
YGR285C	695	703	675	1310	1287	1268
YGR286C	72	86	87	192	196	177
YGR287C	31	28	31	72	78	79
YGR288W	28	21	25	56	46	49
YGR289C	53	42	49	169	211	222
YGR290W	0	0	0	1	4	3
YGR291C	0	0	0	0	0	0
YGR292W	4	2	3	18	21	8
YGR293C	1	0	0	3	0	0
YGR294W	0	0	0	0	3	1
YGR295C	54	76	63	188	185	172
YGR296W	0	0	0	0	0	0
YGR296C-A	0	0	0	0	0	0
YGR296C-B	0	0	0	0	0	0
YLL067C	1	0	0	1	1	1
YLL067W-A	0	0	0	0	0	0
YLL066W-B	0	0	0	0	0	0
YLL066C	1	0	1	0	0	1
YLL066W-A	0	0	0	0	0	0
YLL065W	0	0	0	0	0	0
YLL064C	0	0	0	0	0	0
YLL063C	16	18	14	45	36	39
YLL062C	18	15	14	26	42	47
YLL061W	59	64	72	271	239	220
YLL060C	44	28	37	168	151	144
YLL059C	3	1	5	9	12	8
YLL058W	50	55	67	154	134	135
YLL057C	12	13	18	49	52	42
YLL056C	10	17	4	40	41	42
YLL055W	32	31	25	90	83	88
YLL054C	13	19	13	33	29	29
YLL053C	12	16	16	6	9	11
YLL052C	16	16	12	8	4	3
YLL051C	81	94	84	150	152	141
YLL050C	327	350	334	1150	1165	1182
YLL049W	20	23	15	52	53	51
YLL048C	189	175	172	319	285	298
YLL047W	0	0	0	0	1	0
YLL046C	0	0	0	0	0	1
YLL045C	1018	1022	1078	1555	1644	1636
YLL044W	0	0	0	3	0	1
YLL043W	238	233	206	598	603	550
YLL042C	3	2	1	4	5	12
YLL041C	130	126	125	273	253	226
YLL040C	190	189	180	302	303	306
YLL039C	359	363	356	644	575	596
YLL038C	23	22	23	26	33	28
YLL037W	0	0	1	1	1	2
YLL036C	53	65	48	100	96	108
YLL035W	14	13	12	21	24	16
YLL034C	39	29	35	57	54	57
YLL033W	6	6	5	18	16	11
YLL032C	18	25	28	44	33	51
YLL031C	70	65	59	157	133	161
YLL030C	1	0	0	0	0	0
YLL029W	170	176	154	424	400	392
YLL028W	51	68	55	90	74	96
YLL027W	107	123	126	282	263	246
YLL026W	1253	1239	1189	742	798	751
tP(UGG)L	0	0	0	1	0	0
YLL025W	6	4	5	21	22	15
YLL024C	1039	963	974	1153	1209	1210
YLL023C	110	121	106	364	388	376
YLL022C	57	46	56	164	142	161
YLL021W	104	123	110	277	295	292
YLL020C	0	3	0	11	9	9
YLL019C	83	77	77	190	165	165
YLL019W-A	0	0	0	0	0	0
YLL018C-A	50	54	52	71	66	65
YLL018C	531	579	543	815	773	822
YLL017W	4	5	6	19	18	17
YLL016W	26	31	21	106	97	87
YLL015W	141	140	140	325	337	331
YLL014W	50	38	37	97	97	106
YLL013C	51	37	33	52	61	44
YLL012W	68	48	38	69	76	85
YLL011W	18	26	26	32	32	31
YLL010C	74	91	86	140	145	153
YLL009C	44	46	42	69	69	78
YLL008W	62	71	60	87	90	116
YLL007C	24	9	21	40	40	48
YLL006W-A	0	0	0	0	3	2
YLL006W	26	16	29	39	46	42
YLL005C	16	16	20	47	54	60
YLL004W	10	9	8	18	25	22
YLL003W	26	30	28	84	96	82
YLL002W	8	11	16	62	53	50
YLL001W	70	78	60	195	186	178
YLR001C	35	51	42	154	116	156
YLR002C	29	34	32	70	64	56
YLR003C	8	11	12	30	32	26
YLR004C	10	15	5	26	31	31
YLR005W	65	48	46	137	157	171
YLR006C	93	95	74	255	229	234
YLR007W	39	39	49	98	99	84
YLR008C	27	30	39	58	58	43
YLR009W	55	35	44	107	86	83
YLR010C	5	8	4	21	20	16
tS(AGA)L	0	0	0	0	0	0
YLR011W	24	38	25	72	72	60
YLR012C	0	0	0	1	2	3
YLR013W	0	0	0	1	0	1
YLR014C	8	7	8	16	20	18
YLR015W	22	22	35	40	54	55
YLR016C	37	37	35	86	100	88
YLR017W	70	69	71	103	102	94
YLR018C	58	41	42	93	85	109
YLR019W	157	160	163	313	347	339
YLR020C	52	56	47	149	133	146
YLR021W	28	44	24	83	58	67
YLR022C	18	17	28	80	66	58
YLR023C	71	78	70	180	179	158
YLR024C	48	43	32	59	81	69
YLR025W	196	165	169	341	339	349
YLR026C	61	64	50	136	144	121
YLR027C	435	422	416	954	981	952
snR30	36	32	41	86	76	69
YLR028C	437	439	403	761	778	755
YLR029C	1668	1642	1648	2629	2530	2652
YLR030W	11	13	9	27	21	43
YLR031W	2	4	3	11	7	11
YLR032W	29	32	33	78	65	83
YLR033W	41	56	51	150	142	154
YLR034C	72	56	62	136	140	114
YLR035C	16	15	27	64	61	66
tA(UGC)L	0	0	0	0	1	1
YLR035C-A	0	0	0	1	0	0
YLR036C	9	19	18	59	52	52
YLR037C	15	8	12	44	37	38
YLR038C	28	38	31	105	112	114
YLR039C	29	25	41	112	97	91
YLR040C	14	21	14	24	31	31
YLR041W	3	0	1	5	3	4
YLR042C	2	5	5	24	28	24
YLR043C	197	224	198	560	510	558
YLR044C	14910	14809	14525	17350	17047	16807
YLR045C	77	67	64	160	182	166
YLR046C	16	18	12	59	57	57
YLR047C	18	20	16	41	43	35
YLR048W	1108	1004	1127	1766	1772	1722
YLR049C	23	21	20	103	100	83
YLR050C	50	51	52	198	185	176
YLR051C	14	19	31	51	72	60
YLR052W	38	36	43	99	110	92
YLR053C	4	1	6	7	9	6
YLR054C	10	11	10	40	32	23
YLR055C	115	118	105	267	287	252
YLR056W	485	467	474	530	498	459
YLR057W	36	19	21	89	81	69
YLR058C	1017	948	960	240	268	256
YLR059C	79	78	74	158	175	148
YLR060W	378	374	376	547	561	545
YLR061W	0	1	1	1	3	2
YLR062C	0	2	3	14	13	9
YLR063W	2	4	4	11	8	13
YLR064W	38	32	44	109	91	91
YLR065C	86	90	82	214	218	193
YLR066W	59	72	77	203	204	192
YLR067C	26	16	17	58	50	44
YLR068W	13	7	4	19	14	23
YLR069C	130	107	106	185	236	208
YLR070C	30	22	17	73	84	63
YLR071C	61	51	74	179	162	173
YLR072W	102	119	101	225	213	239
YLR073C	4	5	2	4	3	7
YLR074C	86	82	78	140	163	151
YLR075W	857	868	881	1666	1627	1638
YLR076C	13	14	7	81	79	89
YLR077W	73	61	84	154	144	158
YLR078C	34	49	46	145	145	122
YLR079W	78	74	63	290	275	326
YLR080W	26	29	23	69	57	72
YLR081W	16	19	7	30	23	21
YLR082C	10	12	15	60	60	47
YLR083C	140	146	121	219	243	240
YLR084C	46	33	41	113	126	119
YLR085C	65	46	44	133	131	140
YLR086W	54	66	41	115	137	130
YLR087C	38	50	44	113	108	96
YLR088W	46	44	44	154	109	131
YLR089C	271	275	282	344	309	333
YLR090W	67	82	75	140	123	130
YLR091W	22	29	24	92	92	77
YLR092W	38	49	54	142	181	152
YLR093C	116	96	114	345	341	329
YLR094C	57	53	55	121	128	103
YLR095C	93	92	78	232	243	228
YLR096W	101	88	90	153	177	155
YLR097C	32	25	21	94	73	88
YLR098C	22	16	18	68	69	45
YLR099C	78	95	74	127	140	115
YLR099W-A	72	73	55	162	184	158
YLR100W	117	103	99	184	227	226
YLR101C	0	1	2	9	10	10
YLR102C	24	24	31	50	55	45
YLR103C	19	13	17	72	55	55
YLR104W	28	28	37	89	81	115
YLR105C	40	41	42	129	122	131
snR79	0	0	1	0	1	2
YLR106C	290	278	256	524	523	523
YLR107W	29	38	29	73	76	65
snR6	0	0	0	0	0	0
YLR108C	20	21	19	188	197	196
YLR109W	3033	3151	3055	6591	6471	6410
YLR110C	8879	8950	8685	15284	15266	15134
YLR111W	0	2	0	29	22	26
YLR112W	5	6	11	51	49	53
YLR113W	388	379	376	678	716	697
tR(ACG)L	0	0	0	0	0	0
YLR114C	148	143	142	269	273	274
YLR115W	39	41	38	109	90	80
YLR116W	53	67	56	112	120	97
YLR117C	39	37	29	136	130	143
YLR118C	49	54	46	118	119	111
YLR119W	12	8	14	51	48	54
YLR120C	339	295	310	443	445	456
YLR120W-A	7	0	2	6	7	10
YLR121C	217	216	221	279	296	269
YLR122C	1	5	2	11	4	8
YLR123C	3	2	2	2	3	1
YLR124W	3	2	3	8	1	1
YLR125W	2	3	8	20	12	13
YLR126C	27	28	19	100	80	80
YLR127C	27	32	24	94	79	98
YLR128W	26	23	17	54	38	44
YLR129W	45	51	36	70	85	83
YLR130C	115	135	109	241	196	217
YLR131C	71	76	61	128	110	117
YLR132C	28	8	20	45	50	50
YLR133W	76	88	83	186	191	149
YLR134W	22	31	24	68	74	59
YLR135W	12	13	27	60	68	54
YLR136C	25	38	39	34	34	46
YLR137W	25	29	30	114	138	106
YLR138W	241	223	219	424	495	463
YLR139C	29	20	32	80	73	65
YLR140W	0	2	2	2	3	8
YLR141W	17	35	21	74	71	73
YLR142W	21	28	27	46	39	46
tD(GUC)L1	0	0	0	0	0	0
YLR143W	35	23	29	89	70	69
YLR144C	41	39	31	109	91	86
YLR145W	8	9	18	54	63	48
YLR146C	38	38	36	99	86	100
YLR146W-A	9	9	12	62	35	40
YLR147C	27	30	34	67	77	70
YLR148W	23	26	29	77	80	89
YLR149C	73	74	73	235	254	217
YLR149C-A	3	5	3	5	9	4
YLR150W	2149	2143	2095	2994	2992	2870
YLR151C	24	30	19	131	122	143
YLR152C	56	52	60	99	83	83
YLR153C	457	439	456	1034	1120	1016
YLR154C	22	23	16	71	81	89
tQ(UUG)L	0	0	0	0	0	0
ETS2-1	0	0	0	0	0	0
RDN37-1	0	0	0	0	0	0
RDN25-1	0	0	0	0	0	0
YLR154W-A	0	0	0	0	0	0
YLR154W-B	0	0	0	0	0	0
YLR154W-C	0	0	0	0	0	0
ITS2-1	0	0	0	0	0	0
RDN58-1	0	0	0	0	0	0
YLR154W-E	0	0	0	0	0	0
ITS1-1	0	0	0	0	0	0
YLR154W-F	0	0	0	0	0	0
RDN18-1	0	0	0	0	0	0
ETS1-1	0	0	0	0	0	0
RDN5-1	0	0	0	1	1	1
ETS2-2	0	0	0	0	0	0
RDN37-2	0	0	0	0	0	0
RDN25-2	0	0	0	0	0	0
YLR154C-G	0	0	0	0	0	0
ITS2-2	0	0	0	0	0	0
RDN58-2	0	0	0	0	0	0
ITS1-2	0	0	0	0	0	0
RDN18-2	0	0	0	0	0	0
ETS1-2	0	0	0	0	0	0
RDN5-2	0	0	0	0	0	0
YLR154C-H	0	0	0	0	0	0
YLR155C	0	0	0	0	0	0
YLR156W	0	0	0	0	0	0
RDN5-3	0	0	0	0	0	0
YLR156C-A	0	0	0	0	0	0
YLR157C	0	0	0	0	0	0
YLR157W-D	0	0	0	0	0	0
YLR157C-B	0	0	0	0	0	0
YLR157C-A	0	0	0	0	0	0
YLR157W-E	0	0	0	0	0	0
RDN5-4	0	0	0	0	0	0
YLR157C-C	0	0	0	0	0	0
YLR158C	0	0	0	0	0	0
YLR159W	0	0	0	0	0	0
RDN5-5	0	0	0	0	0	0
YLR159C-A	0	0	0	0	0	0
YLR160C	0	0	0	0	0	0
YLR161W	0	0	0	0	0	0
RDN5-6	0	0	0	0	0	0
YLR162W	1	0	0	1	0	0
YLR162W-A	1	0	0	4	1	1
YLR163C	54	60	53	114	140	127
YLR163W-A	0	0	0	0	0	0
YLR164W	23	19	7	49	51	58
YLR165C	15	11	16	47	44	41
YLR166C	36	43	37	111	137	115
YLR167W	4567	4443	4375	7016	7089	6902
YLR168C	21	20	29	49	43	55
YLR169W	13	11	11	37	33	42
YLR170C	0	0	0	0	0	0
