YDL037C	22	12	10
YDL036C	16	8	8
YDL035C	73	40	36
YDL034W	1	3	1
YDL033C	18	9	12
YDL032W	0	0	3
YDL031W	50	31	19
YDL030W	21	11	10
YDL029W	349	179	170
YDL028C	29	16	13
YDL027C	46	32	29
YDL026W	0	5	10
YDL025C	90	60	56
YDL025W-A	0	14	12
YDL024C	4	2	2
YDL022C-A	0	0	0
tA(AGC)D	0	0	0
YDL023C	0	23	51
YDL022W	542	340	276
YDL021W	13	6	7
YDL020C	85	44	41
YDL019C	201	112	89
YDL018C	21	7	14
YDL017W	14	11	13
YDL016C	10	4	16
YDL015C	119	67	52
YDL014W	644	298	346
YDL013W	58	32	26
YDL012C	60	33	27
YDL011C	0	7	4
YDL010W	22	18	30
YDL009C	3	15	3
YDL008W	45	22	23
tT(AGU)D	0	0	0
YDL007C-A	0	0	0
tS(AGA)D1	0	0	0
YDL007W	278	152	126
YDL006W	38	21	17
YDL005C	82	47	35
YDL004W	84	49	35
YDL003W	37	17	20
YDL002C	34	19	15
YDL001W	25	13	12
YDR001C	271	141	130
YDR002W	399	210	189
YDR003W	36	16	20
YDR003W-A	11	9	2
YDR004W	27	20	7
YDR005C	66	37	29
YDR006C	81	41	40
YDR007W	42	29	45
YDR008C	1	20	13
YDR009W	12	6	6
YDR010C	3	1	2
YDR011W	262	134	128
YDR012W	452	201	251
YDR013W	18	11	7
YDR014W	7	1	6
YDR014W-A	0	0	1
YDR015C	0	1	0
YDR016C	19	13	6
YDR017C	94	53	42
YDR018C	3	1	2
YDR019C	183	90	93
YDR020C	11	5	6
YDR021W	7	6	1
YDR022C	19	11	8
tV(UAC)D	0	0	0
YDR023W	342	176	166
YDR024W	0	0	0
YDR025W	1160	539	621
YDR026C	53	29	24
YDR027C	72	37	35
YDR028C	305	145	160
YDR029W	3	0	3
YDR030C	9	4	5
YDR031W	3	2	1
YDR032C	312	164	148
YDR033W	633	319	314
YDR034C	43	26	17
YDR034C-D	3	1	2
YDR034C-C	0	0	0
tL(UAA)D	0	0	0
YDR034C-A	1	1	0
tQ(UUG)D1	0	0	0
YDR034W-B	5	3	2
YDR035W	356	179	177
YDR036C	57	26	31
YDR037W	837	435	402
YDR038C	19	8	11
YDR039C	0	0	0
YDR040C	17	8	9
YDR041W	56	31	25
YDR042C	0	0	0
snR47	0	0	0
YDR043C	13	8	5
YDR044W	258	140	118
YDR045C	32	13	19
YDR046C	312	151	161
YDR047W	119	60	59
YDR048C	0	0	0
YDR049W	33	20	13
YDR050C	5619	2897	2722
YDR051C	42	24	18
YDR052C	48	32	26
YDR053W	0	6	4
YDR054C	165	89	76
YDR055W	270	133	137
YDR056C	112	53	59
YDR057W	43	27	16
YDR058C	4	3	1
tR(UCU)D	0	0	0
tD(GUC)D	0	0	0
YDR059C	24	14	10
YDR060W	85	44	41
YDR061W	46	29	17
YDR062W	215	104	111
YDR063W	45	20	25
YDR064W	1384	689	695
YDR065W	7	3	4
YDR066C	7	4	3
YDR067C	32	15	17
YDR068W	67	37	30
YDR069C	26	17	9
YDR070C	6	5	1
YDR071C	114	59	55
YDR072C	177	81	96
YDR073W	91	40	51
YDR074W	746	378	368
YDR075W	18	8	10
YDR076W	10	4	6
YDR077W	5118	2704	2415
YDR078C	11	6	5
YDR079W	5	3	2
YDR079C-A	13	7	6
YDR080W	21	9	12
YDR081C	35	18	17
YDR082W	13	2	11
YDR083W	25	11	14
YDR084C	53	25	28
YDR085C	91	46	45
YDR086C	129	63	66
YDR087C	59	25	34
YDR088C	29	14	15
tR(ACG)D	0	0	0
YDR089W	92	41	51
YDR090C	43	23	20
YDR091C	68	31	37
YDR092W	70	37	33
YDR093W	221	127	94
YDR094W	0	0	1
YDR095C	0	7	0
YDR096W	168	94	74
YDR097C	33	20	13
YDR098C	74	41	33
tQ(UUG)D2	0	0	0
YDR098C-B	0	0	0
YDR098C-A	0	0	0
YDR099W	331	183	148
YDR100W	42	25	17
YDR101C	35	15	20
YDR102C	0	0	0
YDR103W	41	22	19
YDR104C	17	6	11
YDR105C	67	33	34
YDR106W	3	2	1
tI(AAU)D	0	0	0
YDR107C	38	14	24
YDR108W	30	16	14
YDR109C	26	15	11
YDR110W	30	15	15
YDR111C	44	30	17
YDR112W	3	3	3
YDR113C	25	16	9
YDR114C	0	2	18
YDR115W	28	29	19
YDR116C	59	38	21
YDR117C	46	27	19
YDR118W	13	6	7
YDR118W-A	2	0	2
YDR119W	70	37	33
